date,Temp_C,Humidity_pct,Wind_Speed_kmh
2021-03-24,26.8,50,7.6
2021-03-25,23.8,50,9.8
2021-03-26,24.3,50,7.8
2021-03-27,26.2,50,5.7
2021-03-28,27.5,50,2.8
2021-03-29,29.7,50,5.8
2021-03-30,29.7,50,12.3
2021-03-31,28.6,50,13.6
2021-04-01,27.5,50,12.9
2021-04-02,26.0,50,6.9
2021-04-03,24.8,50,3.2
2021-04-04,26.3,50,5.1
2021-04-05,29.0,50,5.9
2021-04-06,29.8,50,6.8
2021-04-07,29.1,50,6.0
2021-04-08,27.4,50,6.9
2021-04-09,26.5,50,5.7
2021-04-10,27.3,50,6.1
2021-04-11,28.3,50,6.6
2021-04-12,29.3,50,4.8
2021-04-13,30.2,50,8.3
2021-04-14,30.7,50,8.5
2021-04-15,31.1,50,8.6
2021-04-16,29.8,50,6.3
2021-04-17,27.4,50,7.3
2021-04-18,28.0,50,4.3
2021-04-19,29.1,50,6.1
2021-04-20,27.5,50,7.5
2021-04-21,26.9,50,10.3
2021-04-22,27.4,50,6.9
2021-04-23,26.6,50,11.4
2021-04-24,26.5,50,6.7
2021-04-25,28.3,50,6.3
2021-04-26,29.5,50,5.1
2021-04-27,31.6,50,4.9
2021-04-28,32.7,50,5.8
2021-04-29,33.1,50,6.2
2021-04-30,32.3,50,3.9
2021-05-01,33.2,50,6.0
2021-05-02,31.9,50,5.4
2021-05-03,31.5,50,5.8
2021-05-04,32.7,50,6.4
2021-05-05,32.7,50,6.6
2021-05-06,30.7,50,8.6
2021-05-07,28.7,50,5.9
2021-05-08,31.0,50,3.8
2021-05-09,31.4,50,6.3
2021-05-10,31.4,50,7.3
2021-05-11,32.3,50,9.0
2021-05-12,31.1,50,6.7
2021-05-13,28.9,50,9.2
2021-05-14,30.2,50,7.3
2021-05-15,30.6,50,5.6
2021-05-16,31.4,50,2.7
2021-05-17,31.8,50,4.5
2021-05-18,28.9,50,7.5
2021-05-19,22.3,50,8.8
2021-05-20,25.7,50,8.4
2021-05-21,26.0,50,5.9
2021-05-22,27.8,50,5.2
2021-05-23,28.0,50,6.6
2021-05-24,29.4,50,9.9
2021-05-25,31.4,50,8.0
2021-05-26,32.0,50,4.0
2021-05-27,32.5,50,5.1
2021-05-28,32.4,50,8.0
2021-05-29,32.6,50,10.4
2021-05-30,32.1,50,9.5
2021-05-31,31.4,50,6.0
2021-06-01,27.2,50,6.6
2021-06-02,30.9,50,5.4
2021-06-03,31.4,50,4.8
2021-06-04,31.3,50,5.1
2021-06-05,30.5,50,5.4
2021-06-06,31.5,50,5.2
2021-06-07,33.9,50,6.4
2021-06-08,36.0,50,11.4
2021-06-09,36.8,50,12.3
2021-06-10,34.8,50,8.3
2021-06-11,32.1,50,8.3
2021-06-12,31.0,50,11.6
2021-06-13,30.9,50,7.6
2021-06-14,32.9,50,5.5
2021-06-15,32.5,50,6.8
2021-06-16,29.9,50,7.7
2021-06-17,31.2,50,6.7
2021-06-18,31.0,50,7.4
2021-06-19,30.0,50,8.0
2021-06-20,29.8,50,8.8
2021-06-21,32.6,50,5.2
2021-06-22,34.3,50,6.9
2021-06-23,34.5,50,5.0
2021-06-24,32.8,50,7.3
2021-06-25,32.3,50,5.7
2021-06-26,31.6,50,6.2
2021-06-27,33.3,50,4.2
2021-06-28,34.1,50,4.6
2021-06-29,35.6,50,5.8
2021-06-30,36.6,50,13.3
2021-07-01,37.4,50,13.4
2021-07-02,35.1,50,11.9
2021-07-03,31.6,50,8.4
2021-07-04,32.6,50,6.2
2021-07-05,34.1,50,7.0
2021-07-06,35.1,50,6.7
2021-07-07,36.3,50,8.8
2021-07-08,35.6,50,9.0
2021-07-09,33.2,50,8.5
2021-07-10,34.6,50,7.8
2021-07-11,33.5,50,10.8
2021-07-12,31.7,50,12.1
2021-07-13,28.4,50,7.3
2021-07-14,27.2,50,6.3
2021-07-15,31.3,50,5.9
2021-07-16,33.2,50,6.0
2021-07-17,33.9,50,4.2
2021-07-18,31.1,50,6.5
2021-07-19,26.1,50,4.9
2021-07-20,27.4,50,5.5
2021-07-21,29.9,50,5.2
2021-07-22,30.6,50,5.3
2021-07-23,30.5,50,4.9
2021-07-24,31.6,50,4.3
2021-07-25,33.1,50,5.4
2021-07-26,31.6,50,5.0
2021-07-27,29.5,50,5.6
2021-07-28,26.6,50,3.8
2021-07-29,27.6,50,3.8
2021-07-30,27.4,50,2.2
2021-07-31,30.3,50,4.3
2021-08-01,28.6,50,2.5
2021-08-02,29.5,50,2.2
2021-08-03,30.7,50,5.8
2021-08-04,30.7,50,6.3
2021-08-05,31.3,50,3.0
2021-08-06,31.8,50,2.4
2021-08-07,30.8,50,2.8
2021-08-08,28.9,50,2.3
2021-08-09,29.4,50,3.3
2021-08-10,31.4,50,7.2
2021-08-11,32.3,50,11.7
2021-08-12,32.3,50,9.8
2021-08-13,32.8,50,9.3
2021-08-14,32.8,50,8.8
2021-08-15,32.9,50,6.8
2021-08-16,32.9,50,6.7
2021-08-17,33.4,50,4.4
2021-08-18,33.1,50,3.5
2021-08-19,32.3,50,4.2
2021-08-20,28.5,50,7.6
2021-08-21,27.8,50,5.9
2021-08-22,30.1,50,6.1
2021-08-23,31.2,50,3.6
2021-08-24,31.2,50,3.9
2021-08-25,33.1,50,12.6
2021-08-26,31.7,50,11.2
2021-08-27,31.5,50,7.4
2021-08-28,31.4,50,5.3
2021-08-29,30.4,50,6.6
2021-08-30,30.4,50,7.7
2021-08-31,27.4,50,6.2
2021-09-01,26.8,50,5.7
2021-09-02,27.6,50,3.8
2021-09-03,31.0,50,4.5
2021-09-04,28.4,50,3.5
2021-09-05,31.0,50,3.6
2021-09-06,31.2,50,3.0
2021-09-07,30.6,50,5.1
2021-09-08,29.6,50,9.2
2021-09-09,30.2,50,8.4
2021-09-10,28.3,50,7.2
2021-09-11,25.1,50,8.2
2021-09-12,28.0,50,4.6
2021-09-13,27.6,50,2.4
2021-09-14,30.2,50,4.9
2021-09-15,31.3,50,6.3
2021-09-16,26.1,50,5.5
2021-09-17,28.3,50,5.9
2021-09-18,29.6,50,5.1
2021-09-19,30.1,50,5.5
2021-09-20,30.6,50,4.9
2021-09-21,30.0,50,4.6
2021-09-22,28.3,50,5.1
2021-09-23,28.4,50,5.1
2021-09-24,28.2,50,4.7
2021-09-25,28.8,50,3.3
2021-09-26,29.1,50,5.6
2021-09-27,29.7,50,3.2
2021-09-28,30.3,50,4.1
2021-09-29,30.6,50,4.7
2021-09-30,30.3,50,3.5
2021-10-01,29.8,50,1.9
2021-10-02,30.3,50,4.5
2021-10-03,30.4,50,7.0
2021-10-04,31.2,50,4.2
2021-10-05,30.3,50,2.2
2021-10-06,30.7,50,3.9
2021-10-07,28.4,50,4.3
2021-10-08,28.6,50,3.6
2021-10-09,28.8,50,3.2
2021-10-10,28.9,50,2.9
2021-10-11,28.7,50,1.7
2021-10-12,28.5,50,2.4
2021-10-13,27.0,50,3.4
2021-10-14,26.0,50,3.7
2021-10-15,26.1,50,3.2
2021-10-16,27.0,50,1.0
2021-10-17,24.2,50,5.6
2021-10-18,22.1,50,6.1
2021-10-19,25.6,50,8.6
2021-10-20,25.3,50,5.0
2021-10-21,24.3,50,6.4
2021-10-22,24.6,50,6.2
2021-10-23,24.6,50,3.5
2021-10-24,23.9,50,4.3
2021-10-25,22.2,50,2.2
2021-10-26,21.6,50,4.3
2021-10-27,21.1,50,4.3
2021-10-28,21.2,50,3.6
2021-10-29,21.1,50,1.2
2021-10-30,21.5,50,4.6
2021-10-31,21.7,50,5.8
2021-11-01,21.6,50,3.3
2021-11-02,21.4,50,3.1
2021-11-03,21.6,50,2.1
2021-11-04,20.9,50,2.0
2021-11-05,20.2,50,1.8
2021-11-06,20.3,50,4.5
2021-11-07,20.4,50,3.2
2021-11-08,20.2,50,2.9
2021-11-09,20.2,50,3.1
2021-11-10,20.6,50,2.6
2021-11-11,19.0,50,1.3
2021-11-12,18.9,50,2.0
2021-11-13,18.8,50,2.1
2021-11-14,18.1,50,0.9
2021-11-15,17.7,50,1.2
2021-11-16,17.5,50,2.0
2021-11-17,17.2,50,0.9
2021-11-18,17.8,50,0.5
2021-11-19,18.3,50,1.1
2021-11-20,18.4,50,1.6
2021-11-21,18.3,50,3.9
2021-11-22,18.3,50,7.4
2021-11-23,17.7,50,4.9
2021-11-24,17.1,50,1.2
2021-11-25,17.5,50,0.7
2021-11-26,17.7,50,1.1
2021-11-27,17.6,50,1.8
2021-11-28,17.8,50,0.8
2021-11-29,17.2,50,5.1
2021-11-30,17.0,50,3.5
2021-12-01,16.8,50,0.8
2021-12-02,16.9,50,2.2
2021-12-03,17.4,50,2.5
2021-12-04,17.9,50,1.6
2021-12-05,17.8,50,1.5
2021-12-06,18.2,50,2.7
2021-12-07,16.9,50,4.2
2021-12-08,15.7,50,2.5
2021-12-09,15.3,50,1.6
2021-12-10,15.5,50,3.2
2021-12-11,14.9,50,3.5
2021-12-12,14.2,50,1.4
2021-12-13,13.8,50,1.2
2021-12-14,14.1,50,1.6
2021-12-15,13.7,50,2.3
2021-12-16,13.7,50,2.7
2021-12-17,13.2,50,5.9
2021-12-18,11.7,50,9.1
2021-12-19,11.4,50,6.6
2021-12-20,10.8,50,3.5
2021-12-21,12.2,50,1.9
2021-12-22,12.9,50,1.5
2021-12-23,13.4,50,1.9
2021-12-24,14.0,50,1.7
2021-12-25,14.2,50,1.1
2021-12-26,14.9,50,2.8
2021-12-27,15.0,50,1.4
2021-12-28,12.9,50,1.8
2021-12-29,13.3,50,2.7
2021-12-30,11.0,50,1.3
2021-12-31,10.8,50,3.3
2022-01-01,11.4,50,2.8
2022-01-02,12.1,50,2.2
2022-01-03,13.2,50,2.6
2022-01-04,15.2,50,1.7
2022-01-05,13.3,50,3.8
2022-01-06,16.2,50,5.4
2022-01-07,17.0,50,8.1
2022-01-08,15.7,50,8.4
2022-01-09,13.6,50,6.1
2022-01-10,12.6,50,4.3
2022-01-11,12.2,50,4.8
2022-01-12,12.2,50,3.8
2022-01-13,11.5,50,1.1
2022-01-14,10.9,50,1.8
2022-01-15,10.6,50,3.4
2022-01-16,11.2,50,3.8
2022-01-17,11.2,50,3.9
2022-01-18,11.1,50,5.6
2022-01-19,12.1,50,3.8
2022-01-20,13.0,50,3.3
2022-01-21,13.0,50,2.8
2022-01-22,13.1,50,9.0
2022-01-23,12.3,50,4.2
2022-01-24,11.0,50,2.8
2022-01-25,10.7,50,5.6
2022-01-26,11.1,50,5.4
2022-01-27,11.9,50,7.2
2022-01-28,12.3,50,9.1
2022-01-29,12.9,50,4.5
2022-01-30,14.2,50,8.8
2022-01-31,14.4,50,3.3
2022-02-01,14.3,50,4.7
2022-02-02,14.4,50,7.1
2022-02-03,13.1,50,11.5
2022-02-04,13.6,50,7.1
2022-02-05,13.5,50,2.4
2022-02-06,13.3,50,2.0
2022-02-07,16.6,50,3.3
2022-02-08,18.2,50,2.3
2022-02-09,16.5,50,5.4
2022-02-10,16.1,50,6.6
2022-02-11,15.0,50,8.8
2022-02-12,15.5,50,6.6
2022-02-13,16.7,50,2.7
2022-02-14,17.2,50,2.8
2022-02-15,17.6,50,2.4
2022-02-16,17.5,50,2.6
2022-02-17,17.8,50,3.2
2022-02-18,18.1,50,3.9
2022-02-19,18.2,50,4.8
2022-02-20,17.7,50,9.7
2022-02-21,17.5,50,5.8
2022-02-22,18.5,50,10.9
2022-02-23,19.3,50,6.6
2022-02-24,19.0,50,3.5
2022-02-25,19.6,50,3.9
2022-02-26,19.2,50,12.0
2022-02-27,19.3,50,4.0
2022-02-28,18.9,50,6.3
2022-03-01,17.8,50,4.0
2022-03-02,18.6,50,3.7
2022-03-03,21.1,50,3.2
2022-03-04,20.4,50,7.3
2022-03-05,20.1,50,9.6
2022-03-06,20.1,50,3.9
2022-03-07,21.4,50,2.8
2022-03-08,22.3,50,4.0
2022-03-09,22.7,50,4.8
2022-03-10,22.9,50,7.1
2022-03-11,23.1,50,6.9
2022-03-12,23.5,50,8.3
2022-03-13,24.2,50,4.9
2022-03-14,25.2,50,3.6
2022-03-15,27.0,50,4.9
2022-03-16,28.2,50,10.1
2022-03-17,28.2,50,3.8
2022-03-18,28.6,50,5.3
2022-03-19,28.4,50,3.3
2022-03-20,29.3,50,3.9
2022-03-21,28.2,50,4.6
2022-03-22,28.0,50,8.9
2022-03-23,28.0,50,5.2
2022-03-24,27.8,50,5.7
2022-03-25,27.1,50,7.3
2022-03-26,27.3,50,12.8
2022-03-27,28.6,50,8.9
2022-03-28,29.3,50,4.7
2022-03-29,29.1,50,5.3
2022-03-30,29.6,50,3.2
2022-03-31,29.7,50,3.7
2022-04-01,29.3,50,6.6
2022-04-02,28.6,50,3.3
2022-04-03,29.1,50,3.9
2022-04-04,29.0,50,7.3
2022-04-05,29.0,50,5.4
2022-04-06,29.5,50,5.7
2022-04-07,30.0,50,5.1
2022-04-08,30.6,50,4.4
2022-04-09,31.4,50,4.6
2022-04-10,32.2,50,5.6
2022-04-11,31.9,50,6.5
2022-04-12,31.5,50,4.9
2022-04-13,31.4,50,4.2
2022-04-14,31.8,50,9.4
2022-04-15,31.3,50,5.2
2022-04-16,31.2,50,3.8
2022-04-17,31.9,50,4.1
2022-04-18,32.6,50,3.3
2022-04-19,33.2,50,8.2
2022-04-20,33.2,50,8.2
2022-04-21,30.6,50,5.8
2022-04-22,30.2,50,4.1
2022-04-23,30.2,50,4.6
2022-04-24,31.4,50,9.2
2022-04-25,32.2,50,10.2
2022-04-26,32.3,50,5.2
2022-04-27,32.6,50,4.9
2022-04-28,33.6,50,5.8
2022-04-29,34.4,50,6.8
2022-04-30,34.3,50,5.1
2022-05-01,33.3,50,8.0
2022-05-02,33.4,50,9.6
2022-05-03,33.2,50,7.4
2022-05-04,31.8,50,8.9
2022-05-05,30.2,50,5.3
2022-05-06,32.0,50,3.8
2022-05-07,31.9,50,3.5
2022-05-08,33.1,50,5.5
2022-05-09,33.5,50,8.8
2022-05-10,33.9,50,7.8
2022-05-11,34.6,50,7.5
2022-05-12,35.4,50,7.3
2022-05-13,35.1,50,6.7
2022-05-14,36.2,50,4.9
2022-05-15,36.6,50,6.0
2022-05-16,36.0,50,8.9
2022-05-17,34.2,50,7.1
2022-05-18,35.0,50,5.8
2022-05-19,35.2,50,5.2
2022-05-20,36.3,50,6.0
2022-05-21,33.9,50,10.7
2022-05-22,33.5,50,7.6
2022-05-23,25.7,50,15.0
2022-05-24,27.5,50,8.3
2022-05-25,29.6,50,5.5
2022-05-26,30.6,50,4.6
2022-05-27,31.9,50,9.1
2022-05-28,33.5,50,7.1
2022-05-29,33.4,50,9.1
2022-05-30,31.4,50,8.8
2022-05-31,31.9,50,5.3
2022-06-01,33.7,50,7.8
2022-06-02,34.2,50,6.6
2022-06-03,34.6,50,7.6
2022-06-04,35.3,50,7.2
2022-06-05,35.9,50,11.2
2022-06-06,35.6,50,8.5
2022-06-07,36.1,50,13.9
2022-06-08,36.8,50,14.8
2022-06-09,36.2,50,10.8
2022-06-10,36.7,50,14.7
2022-06-11,36.9,50,15.5
2022-06-12,37.2,50,12.4
2022-06-13,37.0,50,15.1
2022-06-14,35.4,50,15.8
2022-06-15,35.9,50,15.2
2022-06-16,34.1,50,10.4
2022-06-17,28.4,50,8.3
2022-06-18,29.3,50,7.6
2022-06-19,27.8,50,5.6
2022-06-20,29.8,50,5.8
2022-06-21,29.1,50,6.5
2022-06-22,30.3,50,6.6
2022-06-23,32.3,50,6.2
2022-06-24,33.2,50,5.4
2022-06-25,32.9,50,4.0
2022-06-26,34.2,50,8.3
2022-06-27,35.4,50,8.8
2022-06-28,35.6,50,6.1
2022-06-29,34.9,50,9.1
2022-06-30,26.7,50,7.9
2022-07-01,28.5,50,5.0
2022-07-02,30.7,50,5.3
2022-07-03,31.1,50,6.3
2022-07-04,32.6,50,4.1
2022-07-05,33.8,50,5.5
2022-07-06,34.2,50,8.3
2022-07-07,34.1,50,8.5
2022-07-08,34.3,50,7.6
2022-07-09,32.1,50,7.7
2022-07-10,30.7,50,6.8
2022-07-11,31.9,50,3.5
2022-07-12,30.3,50,4.2
2022-07-13,31.1,50,4.3
2022-07-14,32.2,50,6.1
2022-07-15,33.2,50,8.8
2022-07-16,29.8,50,7.2
2022-07-17,29.6,50,4.7
2022-07-18,32.8,50,2.9
2022-07-19,32.1,50,5.3
2022-07-20,29.6,50,5.5
2022-07-21,28.7,50,2.4
2022-07-22,29.3,50,4.7
2022-07-23,30.1,50,7.8
2022-07-24,30.6,50,8.4
2022-07-25,30.7,50,9.0
2022-07-26,30.3,50,9.0
2022-07-27,30.2,50,6.1
2022-07-28,28.7,50,3.8
2022-07-29,28.1,50,4.9
2022-07-30,28.1,50,4.4
2022-07-31,28.7,50,4.2
2022-08-01,29.8,50,5.2
2022-08-02,31.6,50,6.3
2022-08-03,30.9,50,3.2
2022-08-04,29.9,50,4.2
2022-08-05,28.2,50,4.6
2022-08-06,30.5,50,3.1
2022-08-07,27.5,50,4.3
2022-08-08,30.9,50,3.2
2022-08-09,32.7,50,4.9
2022-08-10,33.0,50,7.0
2022-08-11,30.2,50,10.5
2022-08-12,32.1,50,9.4
2022-08-13,31.4,50,6.6
2022-08-14,29.6,50,4.9
2022-08-15,29.5,50,8.5
2022-08-16,29.0,50,12.4
2022-08-17,29.9,50,11.0
2022-08-18,31.4,50,6.9
2022-08-19,31.5,50,8.9
2022-08-20,29.9,50,3.9
2022-08-21,31.1,50,3.8
2022-08-22,32.1,50,6.4
2022-08-23,31.1,50,13.0
2022-08-24,29.5,50,8.7
2022-08-25,29.7,50,3.8
2022-08-26,30.7,50,5.8
2022-08-27,31.2,50,9.7
2022-08-28,30.8,50,8.6
2022-08-29,30.3,50,4.3
2022-08-30,29.9,50,2.9
2022-08-31,31.7,50,5.8
2022-09-01,32.0,50,4.5
2022-09-02,31.5,50,4.4
2022-09-03,32.0,50,7.2
2022-09-04,32.2,50,8.1
2022-09-05,31.9,50,5.9
2022-09-06,31.5,50,5.9
2022-09-07,31.8,50,3.2
2022-09-08,32.2,50,2.8
2022-09-09,32.0,50,4.4
2022-09-10,31.8,50,6.0
2022-09-11,31.7,50,6.1
2022-09-12,31.8,50,6.9
2022-09-13,30.1,50,8.9
2022-09-14,27.8,50,10.0
2022-09-15,26.6,50,9.0
2022-09-16,24.9,50,3.8
2022-09-17,28.8,50,4.4
2022-09-18,29.2,50,3.2
2022-09-19,29.3,50,3.1
2022-09-20,28.9,50,3.0
2022-09-21,28.1,50,3.0
2022-09-22,26.4,50,6.1
2022-09-23,25.8,50,6.5
2022-09-24,25.3,50,8.6
2022-09-25,27.1,50,5.7
2022-09-26,28.1,50,3.3
2022-09-27,28.6,50,4.0
2022-09-28,29.3,50,3.9
2022-09-29,29.0,50,3.6
2022-09-30,28.8,50,3.1
2022-10-01,28.8,50,3.6
2022-10-02,29.0,50,4.5
2022-10-03,28.9,50,6.8
2022-10-04,28.7,50,3.6
2022-10-05,28.6,50,2.9
2022-10-06,27.2,50,7.1
2022-10-07,24.8,50,8.2
2022-10-08,22.4,50,9.8
2022-10-09,22.0,50,9.2
2022-10-10,22.1,50,6.2
2022-10-11,25.0,50,1.1
2022-10-12,25.0,50,2.5
2022-10-13,24.7,50,3.1
2022-10-14,25.3,50,4.1
2022-10-15,25.2,50,2.5
2022-10-16,24.9,50,1.4
2022-10-17,24.9,50,3.0
2022-10-18,25.3,50,2.1
2022-10-19,25.4,50,1.3
2022-10-20,24.9,50,1.3
2022-10-21,25.0,50,2.2
2022-10-22,24.9,50,2.9
2022-10-23,23.6,50,1.4
2022-10-24,23.0,50,3.0
2022-10-25,23.0,50,5.1
2022-10-26,23.1,50,2.2
2022-10-27,23.2,50,2.0
2022-10-28,23.0,50,1.1
2022-10-29,23.0,50,1.4
2022-10-30,22.8,50,2.5
2022-10-31,22.7,50,1.5
2022-11-01,23.1,50,1.4
2022-11-02,23.3,50,2.2
2022-11-03,23.2,50,2.9
2022-11-04,23.3,50,0.9
2022-11-05,23.6,50,3.2
2022-11-06,24.3,50,2.4
2022-11-07,24.3,50,1.7
2022-11-08,23.0,50,1.4
2022-11-09,22.9,50,1.0
2022-11-10,22.5,50,1.9
2022-11-11,21.6,50,4.5
2022-11-12,20.2,50,4.7
2022-11-13,19.5,50,4.2
2022-11-14,21.2,50,1.9
2022-11-15,21.3,50,1.3
2022-11-16,19.8,50,4.1
2022-11-17,18.0,50,5.2
2022-11-18,17.7,50,2.3
2022-11-19,17.6,50,1.5
2022-11-20,17.8,50,2.8
2022-11-21,17.5,50,3.2
2022-11-22,17.9,50,4.8
2022-11-23,17.6,50,5.3
2022-11-24,17.2,50,3.1
2022-11-25,16.5,50,1.2
2022-11-26,17.1,50,3.4
2022-11-27,17.2,50,1.5
2022-11-28,16.6,50,1.2
2022-11-29,16.0,50,1.2
2022-11-30,16.5,50,2.2
2022-12-01,16.6,50,3.0
2022-12-02,16.3,50,1.5
2022-12-03,16.3,50,0.8
2022-12-04,16.4,50,1.8
2022-12-05,16.3,50,1.5
2022-12-06,15.7,50,5.8
2022-12-07,15.9,50,7.6
2022-12-08,16.7,50,4.3
2022-12-09,17.0,50,2.0
2022-12-10,16.8,50,1.6
2022-12-11,16.9,50,3.0
2022-12-12,16.8,50,3.9
2022-12-13,17.1,50,7.0
2022-12-14,16.5,50,7.3
2022-12-15,14.5,50,4.8
2022-12-16,14.4,50,3.5
2022-12-17,14.5,50,2.6
2022-12-18,14.4,50,1.6
2022-12-19,13.6,50,1.6
2022-12-20,13.8,50,2.8
2022-12-21,13.3,50,0.9
2022-12-22,13.0,50,2.4
2022-12-23,12.6,50,1.6
2022-12-24,12.5,50,4.8
2022-12-25,10.2,50,5.9
2022-12-26,9.3,50,2.7
2022-12-27,11.3,50,7.8
2022-12-28,13.5,50,9.0
2022-12-29,14.9,50,3.0
2022-12-30,15.5,50,4.2
2022-12-31,13.7,50,6.5
2023-01-01,12.8,50,2.4
2023-01-02,12.2,50,0.8
2023-01-03,11.2,50,3.0
2023-01-04,9.8,50,2.8
2023-01-05,9.5,50,2.9
2023-01-06,9.5,50,1.8
2023-01-07,9.8,50,3.6
2023-01-08,10.2,50,4.2
2023-01-09,11.2,50,1.2
2023-01-10,11.9,50,5.3
2023-01-11,12.0,50,5.3
2023-01-12,14.7,50,6.2
2023-01-13,15.3,50,5.6
2023-01-14,13.7,50,8.9
2023-01-15,10.8,50,7.9
2023-01-16,9.9,50,3.6
2023-01-17,10.8,50,4.6
2023-01-18,10.8,50,2.8
2023-01-19,13.2,50,2.3
2023-01-20,15.3,50,3.8
2023-01-21,14.8,50,1.8
2023-01-22,15.4,50,1.4
2023-01-23,15.8,50,1.8
2023-01-24,16.3,50,6.0
2023-01-25,16.1,50,4.0
2023-01-26,14.9,50,7.9
2023-01-27,13.3,50,7.8
2023-01-28,13.6,50,6.0
2023-01-29,13.4,50,4.8
2023-01-30,14.5,50,5.5
2023-01-31,15.0,50,9.5
2023-02-01,14.7,50,12.6
2023-02-02,16.0,50,10.3
2023-02-03,17.0,50,8.4
2023-02-04,17.2,50,9.1
2023-02-05,17.3,50,7.6
2023-02-06,18.5,50,3.6
2023-02-07,18.7,50,8.2
2023-02-08,16.7,50,8.1
2023-02-09,18.4,50,5.4
2023-02-10,20.3,50,5.2
2023-02-11,20.0,50,5.4
2023-02-12,17.7,50,11.1
2023-02-13,16.4,50,17.4
2023-02-14,17.9,50,9.6
2023-02-15,19.3,50,9.2
2023-02-16,19.3,50,3.1
2023-02-17,20.1,50,2.0
2023-02-18,20.8,50,2.4
2023-02-19,21.3,50,2.2
2023-02-20,22.6,50,2.1
2023-02-21,22.9,50,3.5
2023-02-22,22.2,50,3.5
2023-02-23,21.6,50,6.0
2023-02-24,20.4,50,5.4
2023-02-25,20.9,50,3.2
2023-02-26,22.2,50,2.2
2023-02-27,23.2,50,3.1
2023-02-28,22.3,50,3.7
2023-03-01,22.4,50,4.2
2023-03-02,23.1,50,3.4
2023-03-03,23.8,50,7.1
2023-03-04,22.8,50,7.8
2023-03-05,23.2,50,6.5
2023-03-06,22.9,50,5.3
2023-03-07,23.0,50,3.8
2023-03-08,22.7,50,4.2
2023-03-09,22.7,50,2.8
2023-03-10,23.3,50,4.8
2023-03-11,24.0,50,2.8
2023-03-12,24.4,50,2.2
2023-03-13,24.6,50,3.2
2023-03-14,25.3,50,4.7
2023-03-15,25.4,50,2.6
2023-03-16,25.0,50,3.6
2023-03-17,23.7,50,3.8
2023-03-18,20.8,50,6.0
2023-03-19,21.4,50,3.6
2023-03-20,20.1,50,5.9
2023-03-21,20.0,50,3.6
2023-03-22,22.0,50,3.8
2023-03-23,23.2,50,5.1
2023-03-24,22.5,50,7.3
2023-03-25,23.3,50,6.8
2023-03-26,23.7,50,5.1
2023-03-27,23.1,50,7.3
2023-03-28,23.3,50,4.9
2023-03-29,24.2,50,3.2
2023-03-30,23.7,50,5.3
2023-03-31,21.1,50,5.2
2023-04-01,21.5,50,4.8
2023-04-02,22.9,50,4.9
2023-04-03,24.4,50,3.2
2023-04-04,23.8,50,6.4
2023-04-05,23.8,50,5.2
2023-04-06,24.6,50,6.3
2023-04-07,25.2,50,6.7
2023-04-08,25.8,50,4.6
2023-04-09,26.1,50,4.2
2023-04-10,26.0,50,5.0
2023-04-11,27.5,50,7.3
2023-04-12,28.6,50,7.7
2023-04-13,28.6,50,5.6
2023-04-14,29.9,50,5.4
2023-04-15,31.1,50,3.3
2023-04-16,31.6,50,3.6
2023-04-17,31.6,50,4.2
2023-04-18,31.8,50,6.8
2023-04-19,30.6,50,6.9
2023-04-20,29.4,50,6.4
2023-04-21,29.2,50,8.0
2023-04-22,29.1,50,5.6
2023-04-23,26.8,50,6.5
2023-04-24,27.0,50,4.1
2023-04-25,27.4,50,5.6
2023-04-26,28.6,50,3.4
2023-04-27,29.0,50,5.8
2023-04-28,28.6,50,4.7
2023-04-29,27.6,50,6.6
2023-04-30,24.5,50,5.5
2023-05-01,22.4,50,7.0
2023-05-02,23.7,50,8.9
2023-05-03,22.2,50,5.5
2023-05-04,25.0,50,3.1
2023-05-05,27.1,50,4.1
2023-05-06,28.7,50,6.2
2023-05-07,29.4,50,5.8
2023-05-08,29.3,50,5.9
2023-05-09,29.7,50,4.9
2023-05-10,30.2,50,7.7
2023-05-11,30.2,50,4.5
2023-05-12,31.2,50,5.0
2023-05-13,32.9,50,5.5
2023-05-14,33.4,50,4.7
2023-05-15,33.3,50,8.0
2023-05-16,33.3,50,10.2
2023-05-17,33.5,50,7.3
2023-05-18,29.3,50,7.2
2023-05-19,30.4,50,9.2
2023-05-20,32.4,50,6.6
2023-05-21,34.3,50,5.5
2023-05-22,35.6,50,9.6
2023-05-23,35.5,50,10.8
2023-05-24,31.1,50,9.2
2023-05-25,29.2,50,8.1
2023-05-26,28.9,50,7.0
2023-05-27,27.7,50,6.4
2023-05-28,29.8,50,5.3
2023-05-29,27.1,50,5.2
2023-05-30,27.8,50,4.5
2023-05-31,25.6,50,8.1
2023-06-01,25.7,50,4.4
2023-06-02,28.4,50,5.3
2023-06-03,30.0,50,4.5
2023-06-04,28.9,50,5.3
2023-06-05,31.5,50,8.1
2023-06-06,32.0,50,7.5
2023-06-07,31.9,50,7.0
2023-06-08,32.7,50,5.9
2023-06-09,33.4,50,11.0
2023-06-10,34.3,50,10.6
2023-06-11,33.0,50,10.3
2023-06-12,35.1,50,10.0
2023-06-13,36.0,50,14.7
2023-06-14,36.1,50,16.5
2023-06-15,34.1,50,12.7
2023-06-16,32.3,50,10.8
2023-06-17,32.1,50,5.7
2023-06-18,32.6,50,8.0
2023-06-19,28.9,50,6.1
2023-06-20,32.2,50,5.7
2023-06-21,31.9,50,5.6
2023-06-22,33.0,50,5.6
